pic_name,bool_value,bool_gme,bool_gamestop,bool_investing,value_screenshot
fLmf6pJ,False,True,True,False,246.0
6s9jsdgbdxd61,False,False,False,True,2615.0
knlyxx7ftbf61,True,False,False,False,374.0
A77sS0P,False,False,False,True,15889.0
rte2xlunl9e61,False,False,False,True,214888.0
cgl5am9gxbf61,False,False,False,True,12982.0
jeigcvxnn3f61,False,False,True,False,123.0
pwkd7ba1bwd61,True,False,False,False,334.0
dcimhimq5ic61,True,False,False,False,478.0
m7ub53bjdbb61,False,False,False,True,1074.0
r5V6AoH,True,False,True,False,377.0
wl72kpq9z3f61,True,False,False,False,767.0
xsc9dn0gy1061,False,False,False,True,27550.0
4vkwuub59wd61,False,False,False,True,22430.0
jz8vfbunhpe61,True,True,True,False,122283.0
1955694xtwd61,False,False,False,True,181742.0
e7c36u8is4e61,False,True,False,False,247.0
fdmmpqba4xb61,False,False,False,True,82375.0
80gn2ewb83e61,False,True,False,False,493.0
1u8lw0hurve61,True,False,False,False,240.0
f3awaaxf13e61,False,True,True,False,352.0
YDYerCi,False,False,True,False,480.0
muwvrqsbf9d61,True,True,False,False,11175979.0
jyolmvzgd6f61,True,True,True,False,15028.0
o61a16r1gqe61,True,False,False,False,1000.0
a322of6ihxe61,False,True,True,False,225.0
bk1d4w8erxd61,True,True,False,False,342.0
rpXeZaY,False,True,True,False,420.0
26ltxdaw8wd61,True,False,False,False,9591.0
tx3j8g37fke61,False,False,False,True,1095.0
bz9nsxatd4f61,False,True,True,False,50000.0
41njkd3lada61,True,False,False,False,2640060.0
qr91rpkwzye61,True,True,True,False,317625.0
sc31mce84cf61,True,False,False,False,1326756.0
qw04tozrnwd61,False,False,True,False,35793.0
2gkpv9jjn3e61,True,False,False,False,306.0
pkuntblkcae61,True,False,False,False,22320.0
i0kv5fzhcwd61,True,True,False,False,1580.0
orx4uwn2gcf61,False,True,True,False,12000.0
njc3i9nrq4661,False,False,False,True,5836.0
zyvmfvxwwre61,True,False,False,False,220940.0
4p3a0n1tk8e61,False,False,False,True,8615.0
py5k03yfjoe61,True,True,False,False,2486.0
2hfl24ocsxe61,True,False,False,False,21615.0
ueenwcy3ixd61,False,True,False,False,1000.0
spp083xs53f61,False,True,True,False,22250.0
6oug0jf7d4f61,True,True,False,False,200.0
6g5tf7p0wxe61,True,True,False,False,324.0
ivc1gftb89161,True,False,False,False,36545.0
s3mrshujzne61,True,False,False,False,1585.0
hhkp8wz0cwe61,False,True,False,False,5870933.0
ji5wnxxs5gd61,True,True,True,False,17810.0
loo55vew9s561,True,True,False,False,4652.0
7fstkc1s6ye61,True,False,False,False,7640.0
4i1ox6f16df61,True,False,False,False,1334.0
14frn0alf0f61,True,False,False,False,70974.0
7l0rrsyjgdf61,False,False,False,True,486.0
1kqhkud97pd61,True,False,False,False,108.0
dl7c8rc6et561,True,False,False,False,1014.0
a7ha5fb6oue61,True,True,False,False,341.0
jiqzmb3sqwd61,False,True,False,False,358.0
j5f4w6bun7e61,False,True,False,False,1000000.0
zi08pydx83e61,False,False,False,True,554.0
5c7vprl9dre61,True,True,False,False,312.0
hxbnerayg7e61,True,True,False,False,11573.0
fy1ptvd3gkb61,True,False,False,False,5815.0
v3m4f25iw4b61,True,True,False,False,20395.0
ovu9r4zdtad61,True,True,False,False,420000.0
csnn06dd53e61,False,True,False,False,5000.0
qra1alkfo2e61,False,True,True,False,469.0
gxutzihsnnb61,True,False,False,False,17100.0
53pmrn67d0861,True,False,False,False,100.0
ooQJAkJ,False,False,False,True,30225.0
7cf6syyur3e61,False,False,False,True,257357.0
7ynfj0tu7je61,True,True,False,False,123794.0
7v3u4wthdzc61,False,True,False,False,69190.0
jqGqqYc,True,True,False,False,1363.0
4cf9tyc5vhd61,False,False,False,True,5432.0
usdupaijx4f61,True,False,False,False,1232.0
gwfweujjj4f61,True,True,False,False,100.0
04pyegfsc3e61,False,False,False,True,7944.0
xta84gidu2e61,False,True,True,False,432.0
ts8Tf5N,False,True,False,False,414.0
ib5rqjy90id61,False,False,False,True,56529.0
cfg6yyw2f5f61,True,False,False,False,30959.0
hxlvnawe0ae61,False,True,False,False,100000.0
2yqijpnuazd61,True,False,False,False,80752.0
giahr54rl6e61,False,True,True,False,69420.0
kmq7ihfqz5e61,False,True,False,False,15000.0
62z2xqlsy4f61,True,True,False,False,1062.0
bt2r25j4xve61,False,False,False,True,350.0
f3nroa9r3we61,True,True,True,False,236990.0
41de51i33zd61,False,True,False,False,347.0
nwozx9us4we61,False,True,True,False,250.0
ko9l4wl1sif61,True,True,False,False,5660.0
ruu31di5s8y51,True,False,False,False,1523.0
z07mdoes71861,False,True,False,False,462000.0
pydejwi7axd61,True,True,False,False,4758.0
ZoljNNy,False,False,True,False,317.0
8r7wi1ue23f61,True,True,False,False,107.0
dcvu7lq2iid61,False,True,True,False,7764.0
nyh8iyhf73f61,False,False,False,True,19252.0
ujlaksnlhif61,True,True,True,False,7710.0
7zfyqtj2wze61,True,True,False,False,379.0
1o722oud32e61,False,True,True,False,501.0
q6lmc59rs6e61,False,False,True,False,311.0
yoji7d2s53f61,True,True,False,False,6922.0
oa973n6293e61,False,True,True,False,414.0
kxjy53243bd61,False,False,False,True,297.0
ltcuf7q1fo761,False,False,False,True,39847.0
0vtcuc5hm4b61,False,True,False,False,850.0
4d2ewtbrjn661,True,False,False,False,20184.0
mddbqdxez3461,True,False,False,False,7714.0
53chgfohfse61,True,True,False,False,348.0
aihicefh8id61,False,True,True,False,9939.0
2bvo31err8a61,False,False,False,True,390453.0
mxdbyy72qbe61,True,True,False,False,759.0
jcebcq4ogdf61,True,False,False,False,37260.0
2p904pawcbf61,True,False,False,False,3687.0
a35pvolrthd61,True,False,False,False,5957.0
ypxbsak4pcf61,True,True,False,False,1351.0
p6kdb6iss5f61,True,True,True,False,1161.0
Idv3xxN,False,False,True,False,240.0
cqwqjr6yvod61,True,False,False,False,7768.0
bejo2su6tif61,True,True,False,False,160.0
ycc489kthze61,False,False,False,True,2135.0
xeo9r08rrwd61,True,True,False,False,1001.0
2s82h3t262f61,True,True,False,False,315.0
35pyggc0haf61,True,False,False,False,2452.0
vjvj0ni1iwe61,False,True,True,False,254.0
jp0q9ug5n3f61,False,True,True,False,138840.0
uq7iy48hg2e61,False,True,False,False,354.0
4255i88uwo261,False,False,False,True,7307.0
5kus5d47vve61,False,True,True,False,265.0
9bky73l2h6b61,True,False,False,False,153875.0
69bvv8tamhf61,False,False,False,True,3442.0
l31v4dhl1we61,False,True,True,False,2500.0
qwfg1jvuqv361,True,False,False,False,420.0
q7l6oajpqzd61,True,False,False,False,2180.0
g9kb5jbmq2e61,False,True,True,False,445.0
6xw374vwfib61,True,True,True,False,37545.0
fiiqofgeo4f61,False,True,True,False,5130.0
a593p06g34f61,True,False,False,False,7640.0
1txlicanq7e61,False,True,False,False,265.0
gaq1lixvrwd61,True,False,False,False,1268.0
97koxo6ig8361,False,False,False,True,875.0
zgm83fjtrpe61,True,False,False,False,117045.0
rdx1ay0112e61,True,True,True,False,420.0
erklfl5fgxd61,True,False,False,False,36196.0
2pjn1j5ddef61,False,False,False,True,433.0
bfdozffd19y51,False,False,False,True,8206.0
39g1sewqe4f61,True,True,True,False,1564.0
30yhmb61c3f61,False,True,True,False,119.0
k4kosivmt9y51,False,False,False,True,1707.0
h57m8m3iz3e61,True,True,False,False,27870.0
h02a9wmzd3f61,True,True,False,False,2741.0
qocuaxspnmb61,False,True,False,False,815.0
xqs5sf3crxd61,False,True,True,False,7890.0
b2lm58riq3e61,False,True,False,False,196.0
lkc04dftcxd61,False,False,False,True,7417.0
i4ds6gj1ebe61,False,False,False,True,149.0
kBeXDD8,False,True,True,False,360.0
2zU2uBS,False,False,False,True,46890.0
h0rn1lk6p3f61,False,False,True,False,4485.0
cl0uwna1xdd61,True,False,False,False,21528.0
wue087ggowe61,True,True,True,False,392.0
swrux11f3xc61,False,False,True,False,1000.0
9hkubyyy03f61,True,True,False,False,672.0
hcfGL6h,False,True,False,False,12000.0
yvtquab6gxe61,True,True,True,False,423511.0
pf16fc1jlae61,True,True,False,False,331.0
xvbqvkwjd7f61,True,True,False,False,3410.0
elkxn8k8wbe61,False,True,False,False,6160.0
yf6jx7if84f61,True,False,False,False,100.0
tqbamjrb63e61,True,True,False,False,1520.0
4jdb8ecf8bf61,True,False,False,False,606.0
9l5q3rbzxwd61,True,True,False,False,344.0
ckdnvgc28yc61,True,False,False,False,2662.0
x37znsfvgae61,True,True,True,False,827.0
jzuon9m8f7e61,False,False,True,False,482.0
pl3osz29b3f61,False,True,True,False,119.0
3xxfas1tmwd61,True,False,False,False,626.0
100ir93183e61,False,False,True,False,420.0
j8xh08aaccf61,False,False,True,False,143.0
vmr7qbo7df161,False,False,False,True,1561.0
ua7e509bwxe61,True,True,True,False,5580.0
v2pncosa8u161,False,False,False,True,172749.0
j9k21v01fpe61,True,False,False,False,202100.0
z9ygttlae0e61,True,False,False,False,806.0
uqbctsgx6af61,True,True,False,False,301.0
3ymhmhk9v3e61,False,True,False,False,8420.0
6wlzbtlrp1161,True,False,False,False,5634.0
t1sxfr2p6je61,False,True,False,True,421.0
awmkmmcqkjd61,False,True,True,False,15809.0
cys1uloj2ue61,False,True,True,True,375.0
e7h17vmq9be61,False,True,False,True,11844.0
evw68zm2xy961,False,False,False,True,27850.0
pOdYKui,False,True,False,False,15554.0
7uexiv9zcce61,True,True,True,False,25686.0
xkgeb0r,True,True,True,True,150.0
7rjrgbwvls561,True,False,False,False,88014.0
8as5rv7ldef61,False,True,False,False,127.0
irh9usdj0ve61,False,True,True,False,301.0
9wwl918oxwd61,False,True,True,False,317.0
h6qezkbj7oe61,True,True,True,False,3163.0
mmb3x6cayhf61,True,True,False,False,312.0
m4oizrbywze61,True,True,False,False,316.0
7y6fk60dcjd61,False,False,False,True,1505846.0
ft9irivkw4e61,False,True,False,True,707.0
c7nrhgg9t1f61,True,False,False,False,263.0
ifxl8ht47ye61,True,True,False,False,708.0
f1rusfyr2xe61,True,False,True,False,325.0
uf6jed85s9f61,False,True,False,False,105.0
gg1h211g1ye61,True,True,False,False,12971.0
74jkak5ehuy51,False,False,False,True,3735.0
e7gw729rrhf61,True,True,False,False,78511.0
le5ukls5o2e61,False,False,True,False,470.0
vorf0deewqc61,True,False,False,False,2510.0
2yhsde1uqbe61,False,True,True,False,126.0
m8976gjpiqe61,True,True,False,False,346.0
2l5nocwt9kb61,True,True,False,False,50634.0
5ob7bxnfy3f61,True,True,False,False,569.0
seb6jx9rnhf61,True,True,False,False,2719.0
yuf81y99baf61,True,True,True,False,21686.0
th3mgx8oxxe61,True,True,False,False,17465.0
pnb6ts7u8ce61,True,True,False,False,51770.0
bh5pjjge9ef61,True,False,False,False,2073.0
32zbu7rz9pz51,True,False,False,False,582.0
96ls4rdfh5f61,True,True,True,False,990.0
np4dhxarq2e61,False,True,True,False,448.0
9z04njj523f61,False,True,True,False,6339.0
UQWhOgA,True,True,False,False,58281.0
jfiamtv4ove61,True,False,False,False,500.0
97ezzxy11zd61,False,True,True,False,293.0
53ezluxvz4f61,True,False,False,False,356.0
5km4hgals2z51,False,False,False,True,9758.0
0hirg209cyd61,False,False,False,True,16886.0
utrnaqrjkye61,True,False,False,False,771.0
3o98pqhijde61,True,False,False,False,39417.0
93bgwfv1du361,False,False,False,True,2655.0
d102zyfha3f61,False,False,False,True,331.0
ruuza263d5e61,True,True,False,False,263.0
wuic6ra5ove61,False,True,False,False,624.0
kr1sqe090we61,False,False,False,True,889.0
fxz7db7zuxe61,True,False,False,False,241782.0
FbM0gyp,False,True,True,False,448.0
baj55wxstbf61,True,False,False,False,1188.0
qqufakncl5e61,False,True,True,False,193.0
ibwnetjc44f61,True,True,False,False,1525.0
yl1nngo2jbe61,False,True,False,False,287.0
fizuie9e8we61,True,False,False,False,189.0
s2pjnzgsi9y51,False,False,False,True,4206.0
fyiv8xfd57e61,False,True,False,False,311.0
9o74akz6ht261,False,False,False,True,4007.0
5hyx6t548ye61,False,False,True,False,248.0
nhbopd5fot161,False,False,False,True,11334.0
x71ffkam8ae61,True,True,False,False,409.0
1zpOhGF,False,False,False,True,127172.0
3ae9948bs7461,True,False,False,False,2712.0
rey4wtl0thd61,True,False,False,False,2479.0
lu9qlp6kv5e61,True,False,False,False,39093.0
ou5hfc8mxwe61,False,True,True,False,234.0
uel15nis73e61,False,True,True,False,420.0
0m1yu5eud6e61,False,True,False,False,5946.0
edgw23i2o2e61,False,True,True,False,469.0
jp3rnjdiuve61,False,True,False,False,6260.0
f7triyc503f61,True,False,False,False,15460.0
1s73fi104we61,False,True,False,False,7890.0
ap7zx8n2eyd61,False,True,False,False,500.0
sgGBnYS,True,True,False,False,2064.0
1ckmpmdno3e61,False,False,True,False,192.0
8t6qbxxg83e61,False,True,True,False,420.0
50eultsrg1e61,False,True,True,False,357.0
gs1ectjfgcf61,True,False,True,False,1999.0
t1m3mcnsexe61,True,False,False,False,1022.0
p99myby5b3f61,True,False,False,False,312.0
don3ozzv6be61,True,False,False,False,334968.0
n4pdhvg97we61,False,False,True,False,3280.0
d1hxqczu73e61,False,True,False,False,420.0
nok07kb7nef61,False,False,True,False,700.0
ypg7gseva1d61,True,False,False,False,27450.0
ucvdhkk014f61,True,True,False,False,2939.0
idnda5px2u161,False,False,False,True,2656.0
oz25qd6yrmb61,False,False,False,True,6408.0
4nmpbkz8kbe61,False,False,False,True,14306.0
cyywitmd3wd61,True,True,False,False,6329.0
pghhibdv2md61,True,False,False,False,43945.0
tx8dmc2v14f61,False,True,False,False,10000.0
xau4zl5gujd61,True,False,False,False,496.0
cvbfi2s5rcb61,True,False,False,False,2114.0
h0oq62wizzd61,False,False,False,True,11992.0
rjy2h39ance61,False,True,False,False,316.0
7cqu27kzkye61,True,True,False,False,19522.0
27nduxo553f61,True,True,False,False,200.0
hakcbm8ktxe61,True,False,False,False,131.0
val4j9ig6wd61,False,True,False,False,300.0
jmd4ykmxiqe61,True,False,False,False,4680.0
uvbgl10egxc61,True,False,False,False,9317.0
idxno5mm94f61,False,True,False,False,382.0
vnbh6fllpve61,False,True,True,False,299.0
ae1mkzya1jf61,True,False,False,False,137385.0
vn9df7isace61,False,False,False,True,25041.0
xrlzbmt4pdf61,False,True,False,False,1875.0
xdoq4s73xvc61,False,True,False,False,14983.0
gk80yw60bxe61,True,True,True,False,6890.0
tii4p4c3t2e61,False,True,True,False,450.0
tC3JPIY,False,False,True,False,220.0
krj6ng9z01f61,False,False,False,True,1228.0
jv0ghqbjt5f61,True,False,False,False,3306.0
vj3p9fh4fwd61,False,False,False,True,6105.0
6uwotlo805f61,True,True,False,False,279.0
b7njckp5bre61,True,True,False,False,2808.0
6gch75gr56e61,False,True,False,False,1295.0
mpgypen983e61,False,True,False,False,420.0
bm0vd8cvg0861,False,False,False,True,198.0
o8mke3mq2jf61,False,True,False,True,19461.0
8ivgh9tm2m661,True,False,False,False,13800.0
55hldtuyb4y51,True,False,False,False,1168.0
1own0nzrfod61,True,False,False,False,1440.0
swz1pt4fzze61,True,True,False,False,838.0
o3baa1hm22e61,False,True,True,False,510.0
amvo1nom23f61,False,True,False,False,103.0
zfl33tkksxe61,True,True,True,False,325.0
emo7wru46ec61,True,False,False,False,40383.0
42f9ymushyc61,True,False,False,False,14994.0
csxh0zwbgxe61,True,True,False,False,280.0
n45yp3fua3e61,False,True,True,False,420.0
nvjnflz1t7f61,False,True,True,False,468.0
3yrvsnhmj1z51,True,False,False,False,290.0
f0p2jbs1u2f61,True,True,True,False,130.0
0375bq6k42e61,False,False,True,False,347.0
tcsgtdkild761,False,False,False,True,1195.0
r0tehdbu8df61,False,True,True,False,3103.0
2e6furp2vve61,True,False,False,False,2664.0
9o9z439cy4f61,True,False,False,False,3518.0
Hx8d5oZ,False,True,False,False,2099.0
ajv3y53283f61,True,True,False,False,3092.0
ddxk4p515ae61,False,True,False,False,460.0
6057xkcbd3e61,True,True,False,False,4975.0
85la1gurc3f61,True,True,True,False,3780.0
x38nr8857wd61,True,False,False,False,837.0
jok7qjax42f61,True,True,False,False,13305.0
bbc3negry4b61,True,False,False,False,13717.0
g3oy3gwxmke61,False,True,True,False,325.0
9uug9jyyuye61,False,True,False,False,29253.0
utzqtlkowve61,False,False,True,False,291.0
5w5a77ahhwd61,True,True,False,False,177751.0
h767ukzblwd61,True,False,False,False,67575.0
wzlgjjxj23f61,False,True,True,False,1564.0
dai5vz43pwc61,True,True,False,False,4307.0
7cebhes3ubf61,True,True,False,False,323.0
7jp16b4j4b161,False,False,False,True,28980.0
raitarr80g261,False,False,False,True,34000.0
qcjiphvk0we61,True,False,False,False,506.0
c68bnxjz4ya61,True,False,False,False,619.0
s0gmnkuwyx661,True,False,False,False,5712.0
wwpc8zeaize61,False,False,True,False,189.0
0hec88jnsve61,False,True,True,False,325.0
7cal26cuyxd61,False,True,False,False,883.0
ywzw46ec9fe61,False,True,True,False,325.0
5r95519604f61,True,True,False,False,116.0
zj1mb0oy83e61,False,False,True,False,420.0
qg01hmblale61,True,True,False,False,1255.0
5qg7nv033xd61,True,False,False,False,1175.0
ftdv5hx58ae61,True,False,False,False,116.0
0bf9hk64v1f61,False,False,True,False,317.0
xvvvpy44djy51,False,False,False,True,596.0
zj0kf1dr63f61,True,True,True,False,3673.0
7k0piuah1f261,True,False,False,False,360.0
yt3bm80uvre61,False,True,False,False,312.0
m1f4irvxpb261,False,False,False,True,9541.0
elrclsrgpae61,False,True,True,False,415.0
rufgm34qiwe61,True,True,False,False,4630.0
04nnfkum34e61,False,True,True,False,2605.0
lmyvsu8pwsz51,True,False,False,False,248.0
dmujlm0153f61,True,True,False,False,2083.0
ms7ftgbrzaz51,True,False,False,False,21000.0
2dztj454qwd61,False,False,False,True,47696.0
sofnsgwzcre61,True,False,False,False,1826866.0
YHx1lgp,False,False,False,True,10403.0
jmyd55524we61,False,True,True,False,224.0
c6kslimd8ce61,True,False,False,False,53868.0
a3203eszkaf61,True,False,False,False,187.0
2y7gcoah4xe61,True,True,False,False,4974.0
spdsxmuvpy561,True,False,False,False,96114.0
grf741ydcwd61,False,False,True,False,335.0
cfm80alt9re61,True,True,False,False,780.0
l09pt1a34jf61,False,False,False,True,190.0
vau5hgqshr961,True,False,False,False,69690.0
ujl2suqv6xc61,False,False,False,True,7708.0
54tp7yd95we61,True,True,True,False,2385.0
8OCUZVp,True,False,False,False,3593851.0
nct5n38m5ue61,False,True,False,False,9999.0
ghdbupu5swd61,True,False,False,False,25000.0
8jleyw068n661,True,False,False,False,19512.0
qmyz4ixyzwd61,False,False,False,True,932.0
ouf740313ce61,False,True,True,False,295.0
ke1d5iqa6bf61,False,True,False,True,4820.0
bs4zmugs7ye61,False,True,True,False,1072.0
tr9g8lzew3f61,False,True,False,False,112.0
qmzz2gg2j3f61,False,False,True,False,164.0
n23gm3om3xe61,True,True,True,False,1950.0
sd3726it7we61,True,False,False,False,520.0
dt18pjked5e61,False,True,True,False,264.0
uc3oxdu5dcf61,True,True,True,False,192.0
sku273upy5e61,False,True,True,False,276.0
mxzbmbz7dpd61,True,False,False,False,8803.0
KWFFaM6,True,True,False,False,49074.0
0ab6jatnz9f61,False,True,True,False,500.0
gkljv14ff3f61,False,False,False,True,50723.0
psuvxjva8t261,False,False,False,True,17171.0
0mkgwjx7v2e61,False,False,True,False,428.0
pfh7v99awwd61,True,False,False,False,14604.0
7mr1288n2f861,False,False,False,True,333389.0
4scurgkiu3e61,False,True,True,False,230.0
teah32gunse61,True,True,False,False,780.0
bk6ssrzu4xd61,True,False,False,False,499.0
bfuwu4v2qxe61,True,False,True,False,10725.0
3lw7rjrohcf61,True,True,True,False,1960.0
w04kv33qw8x51,True,False,False,False,28907.0
fb1fawks7ye61,False,False,False,True,263091.0
h90rjlyb1bf61,True,True,False,False,4737.0
nka69ahj4we61,True,False,False,False,1106.0
yv2ov5j3x3f61,True,True,True,False,593.0
k221unbk14e61,False,True,False,True,48293.0
yaugixjgwxa61,False,False,False,True,37798.0
d5gt89jp1ee61,False,True,False,False,395.0
qzk8ezg5gbf61,False,True,False,False,102.0
7g7rhh3ydye61,False,True,True,False,300.0
421iut6o2we61,True,False,True,False,1000.0
b4scqw7dfxe61,True,True,True,False,50000.0
r5tqmev6vbe61,True,True,False,False,568.0
e4i294rn25e61,False,True,False,False,333.0
zpl38y1u29f61,False,True,False,False,138240.0
0ajponc9w7161,False,False,False,True,37429.0
XQ8rVcN,True,False,False,False,70940.0
8h59nqc6cie61,False,True,True,False,312.0
w0trjtdkf1f61,True,False,False,False,100.0
l1bybnu464e61,False,True,False,False,225.0
qk021zjhvcf61,False,True,True,False,17145.0
9ufb0x0y0l861,True,False,False,False,3504.0
ybu8c5gu3cc61,True,True,False,False,4101.0
ho26jwnxpn561,True,False,False,False,15840.0
2kvhg87vpae61,False,True,False,True,1014.0
hflz4hdnvbf61,True,True,False,False,6876.0
cxq111yx45e61,False,True,False,True,1332.0
o9nouwi5d7e61,False,True,True,False,482.0
acie7yxgr2f61,False,True,False,False,360.0
5jbo711cf2e61,False,True,False,False,48500.0
33dmarv3u8e61,True,False,True,False,41523.0
v99uxwaa72e61,False,False,False,True,61256.0
pqtw2bgx8be61,False,True,True,False,327.0
97bms79u9qe61,False,True,False,False,5000.0
abhnjk5174e61,False,True,True,False,221.0
xipb4p3k9id61,False,True,True,False,1000.0
42md1qxd1ce61,True,False,False,False,351220.0
3l4x5990fwd61,False,False,True,False,369.0
54wuwncn1f961,True,False,False,False,76296.0
svuhqq8xswe61,False,False,True,False,242.0
4fvubjzj7ae61,False,True,True,False,386.0
zhoebn50qkc61,False,False,False,True,3547.0
vuz07w7ldaf61,True,False,False,False,25785.0
620q0on4gv261,False,False,False,True,6513.0
bynqfv4by2f61,True,False,False,False,1198.0
ne61rn8fl7361,True,False,False,False,13032.0
njvbw7rf25f61,False,True,False,False,435.0
pm4rv4x2hbf61,True,True,False,False,103.0
io5ivk0lgyd61,True,False,False,False,21023.0
jy6qug14dde61,False,True,True,False,331.0
3se7hp6oqxc61,True,False,False,False,572.0
z5v2joopy3f61,False,True,False,False,442.0
n524vpfglbe61,False,True,False,False,3060.0
zu2oxrx8m3f61,True,True,False,False,231.0
z82q0frxnid61,True,False,False,False,10990.0
z7a0n20f04e61,False,True,True,False,37007.0
POZBDSY,False,False,True,False,1000.0
vty8rw66twd61,True,False,False,False,11080.0
x5zjcr3nus761,False,False,False,True,3931.0
bpd9w8nrq5f61,True,True,False,False,225.0
bavc9v7t5u461,True,False,False,False,40675.0
n9vddr99fff61,False,True,True,False,10213.0
s6lcvic1k2f61,False,True,False,True,8519.0
y2gtu4llr1e61,False,False,False,True,815.0
2hah4al556a61,False,False,False,True,14225.0
7vb0ibgnb2f61,True,False,False,False,200.0
ok676cmuxif61,True,True,False,False,345.0
tu2wc14ql5961,True,False,False,False,45042.0
y47aegyvn1f61,False,True,False,True,4052.0
q05mblm0n6f61,True,True,True,False,900.0
2q253zeqbbb61,True,False,False,False,33460.0
yl3isylgnhf61,True,False,False,False,3256.0
i67y8cjh73f61,True,True,False,False,4140.0
j7be1hu8r7f61,False,True,True,False,135.0
3bktvp4em3f61,False,False,False,True,5999.0
xhto2nkeope61,True,True,True,False,3119.0
kgg4gltafwe61,True,True,False,False,1532.0
c9yee4xawje61,True,True,True,False,3250.0
zklosnczove61,True,True,False,False,3087.0
44iu6rsk3ce61,False,True,True,False,413.0
e551os5763f61,True,True,False,False,4346.0
Jiv29ed,False,True,False,False,292.0
px8ii9tzzye61,False,True,True,False,225.0
vwltmsn65wd61,True,True,False,False,14027.0
mt7wcil1owd61,True,True,False,False,350.0
uu5o14hup4e61,False,True,False,False,583.0
62jhno37l3f61,False,True,False,True,651.0
rab7knuhaxe61,True,True,False,False,448.0
qkh1upl8zve61,False,True,True,False,3191.0
x33jwwp0iob61,True,True,False,False,199.0
tp4dvjj583e61,False,True,True,False,442.0
dg4l8nnm6v561,True,False,False,False,780.0
e5lfi0vwqy961,True,False,False,False,698052.0
5dx7kl6cxjb61,True,False,False,False,5378.0
o4605tql0yd61,True,False,False,False,12645.0
hfmes6bqdxe61,False,False,False,True,5576.0
k9bc08dzfwc61,True,False,False,False,1198114.0
09FbRzn,False,False,True,False,420.0
onHaPHh,True,True,False,False,11680.0
2m9gpbbryif61,True,True,False,False,324.0
r557em3t5ce61,True,True,False,False,46043545.0
ypdf4mzls2f61,True,True,False,False,2680.0
eyjnj6zx2xd61,False,True,False,False,2270.0
2s45dr5ql8e61,False,False,True,False,420.0
kw5t15imjzd61,False,False,False,True,192.0
i489s7hbsve61,True,True,False,False,318.0
a51ozm7fzif61,False,False,False,True,4379.0
xlpbs6bnbwe61,False,True,False,True,3556.0
m5x1z1l26wd61,True,False,False,False,11500.0
vyr7nhgnzwe61,True,False,False,False,5077.0
x3cmup3gaze61,True,True,False,False,18952.0
6avjamgqyhd61,True,False,False,False,698.0
ep29gd1owve61,True,False,False,False,7300.0
ngatqne8k0e61,False,True,False,True,29202.0
qcvp9dfarwd61,False,False,False,True,47706.0
no5t0fzgp2e61,False,True,True,False,454.0
deg6str1k4f61,False,False,True,False,219.0
3riahk2mcfe61,True,True,True,False,5000.0
swfu335w12161,False,False,False,True,15191.0
gjcs01dnj1f61,False,False,False,True,1778.0
m8ifkkk6n2e61,False,True,False,False,458.0
73a6kn3lp3e61,False,True,False,False,1384.0
tvehd3ckawd61,True,False,False,False,7584.0
zh9uje2tp3f61,False,True,True,False,114246.0
jnia9zpae3e61,True,False,False,False,900.0
lxhvfxa71je61,False,True,True,False,325.0
w791q6gcyve61,False,True,True,False,230.0
szau9m5kowe61,True,False,False,False,339.0
ex64fx6vriy51,True,False,False,False,57488.0
ic4i2j7267e61,False,True,False,False,168276.0
quft9ur7dpx51,False,False,False,True,56379.0
ljXmXqL,False,True,False,False,306.0
Tdf1xWf,False,True,False,False,5250.0
kc89chuv9af61,True,False,False,False,201.0
3ic58h3nsve61,False,True,True,False,5000.0
7jchi8m9hkb61,True,False,False,False,545.0
eisgmw4fu9f61,False,True,False,True,3489.0
iyr4vn7456e61,False,True,True,False,316.0
xsfrzui6eae61,False,False,True,False,316.0
8b2x1c3bt2e61,False,False,True,False,450.0
v3v0boij3de61,True,True,True,False,35728.0
y2dvqgj7ayc61,False,False,False,True,4847.0
n1jk01027ib61,True,True,False,False,64793.0
iwthhyjc33f61,True,False,False,False,543.0
Edyd2u2,False,True,False,False,877500.0
lhkigjabp2e61,False,False,True,False,455.0
do0ltbea92e61,True,True,True,False,347.0
bno79cfvgy661,True,False,False,False,18773.0
n6nvcuz21dc61,False,True,False,False,3625.0
drjwcotvswd61,True,False,False,False,4590.0
xvkczv4zb1261,False,False,False,True,666.0
6er18dt5d3e61,False,True,False,False,371.0
h0imekagpib61,False,False,False,True,3661.0
luiqzma4lxe61,False,False,False,True,305.0
ctkg7h1mpve61,True,False,False,False,836.0
xw1Jmh8,False,True,True,False,369.0
jlpj2tam34e61,True,True,False,False,40000.0
woozsp17rpc61,True,False,False,False,6964.0
56jy9vxp4xd61,True,False,False,False,26144.0
l49k10jyo3e61,False,True,True,False,482.0
2slc5mocbje61,True,True,False,False,415.0
9jmzuzn5kxe61,True,True,False,False,1959.0
bv9k59420z561,True,False,False,False,1419.0
m31haukr9wd61,True,False,False,False,421.0
kbtRIhk,False,False,False,True,31172.0
rhy5edigi0f61,False,False,False,True,451.0
xrwldmdv8xe61,False,True,False,False,256.0
proalvl3waf61,False,True,False,False,101.0
tvbtyi0n9c161,False,False,False,True,100.0
1skyg4q383e61,False,True,True,False,420.0
t95n3x7awxd61,True,True,True,False,313267.0
zw7u493vsid61,False,True,False,False,1000.0
ld9qen9tvee61,True,True,False,False,8757.0
mrf82fcfo3e61,False,False,False,True,58814.0
